Title,Article
"Latest Regional News, Politics, Events, Entertainment","210 pigs & piglets have died of swine fever in Mizoram

At least 210 pigs and piglets have died due to outbreak of classical swine fever in Mizoram-Myanmar border Champhai town and Biate village in Champhai district since June, official sources said on Monday.The sources said that over 170 pigs died in Champhai town in more than a month since May end, followed by the outbreak of the same disease in Biate village which claimed 40 pigs since first week of July till Sunday.State Animal Husbandry and Veterinary department Director Dr. Saingura Sailo"
வீடியோ News,
"Kozhikode - Latest News, Politics, Events, Entertainment",
"Chennai - Latest News, Politics, Events, Entertainment","What do you know about Campbellabad, I was asked the other day. Thinking I still knew the Political Geography I had once specialised in, “It’s a town in Pakistan,” I casually answered. Only to be told it’s a 300-year-old village in Tuticorin District. When my caller wanted to know whether what the locals had told him, that it was named after a Madras Governor, was correct, I was a little more careful. “I think Governor Campbell was some time later but let me check,” I hesitantly answered.So"
"Puducherry - Latest News, Politics, Events, Entertainment",
"India States - Latest news, Live Updates, Politics, Events","In pictures: the story of conflict between big cats and humans in Guwahati

Each time the rain ends in Assam, wild animals come out of their dens and into the direct line of fire of their worst enemy — man. Every year, the State Forest Department rescues five or six elephants and leopards in and around Guwahati city, though no reliable data on leopard attacks on human beings or livestock can be found. The leopard-man conflict is mainly confined to the hilly areas. In the past 10 years, more than 50 of these big cats have either been captured or killed in the city.During"
"Telangana - Latest news, Live Updates, Politics, Events","Statue unveiled

Lok Sabha member from Nizamabad K. Kavitha along with Karimnagar M.P. B. Vinod Kumar, Chief Whip Koppula Eshwar and others unveiled the statue of Professor K. Jayashankar in Jagtial town on the occasion of his birth anniversary on Sunday. The bronze statue was installed by Telangana Jagruthi. Speaking on the occasion, Ms. Kavitha said that the Telangana Jagruthi would install the statues of Jayashankar in all the districts of the State. Recollecting the campaign launched by Jayashankar for the"
"Kolkata - Latest News, Politics, Events, Entertainment",
Resources News,"Full text of the joint statement between PM Narendra Modi and US President Donald Trump at the White House

A joint statement by U.S President Donald Trump and Prime Minister Narendra Modi on Monday after their first meeting made terrorism the cornerstone of mutual cooperation between the countries. The statement went beyond the usual American position while pulling up Pakistan and echoed Indian concerns regarding the Chinese-led Belt and Road initiative.Here is the full text of the statement:PRESIDENT TRUMP: Thank you very much. Prime Minister Modi, thank you for being here with us today. It’s a"
"Trichy - Latest News, Politics, Events, Entertainment",
"Mumbai - Latest News, Politics, Events, Entertainment","Fewer child sex slaves in Mumbai brothels, but underground trade a concern: study

The number of children trafficked for sex in the red light districts of Mumbai has dropped sharply, activists said, as they raised concerns over the trade shifting underground to private lodges and residences.A study by the non-governmental International Justice Mission (IJM), Commercial Sexual Exploitation of Children in Mumbai, mapped nearly 10,000 commercial sex workers in more than 1,000 brothels, and about 200 sex workers operating from private establishments.In brothels, it found the"
Author News,"Notes from Moscow

It is better to be in the Russian opposition only if you are not in Russia"
International News,Thank you for subscribing to our newsletter. Click on the link sent to your email to complete the subscription process.
"Visakhapatnam - Latest News, Politics, Events, Entertainment",
